TI831061A,TI831061B,TI831060A,TI831060B,PZI831003,TI831001,FI821002,PI821019,TSI821017,PZI831006,TI831002,TI831063A,TI831063B,TI831062A,TI831062B,VSI831091A,VSI831091B,VSI831090A,VSI831090B,SZI831090,TI831064A,TI831064B,VSI831092B,VSI831093A,VSI831093B,TI831065A,TI831065B,PSI831047,TSI831042,OutsideTemperature
65.6091156,68.41005707,65.23288727,61.45318985,13.90684986,277.8147888,131.2852631,48.8624382,412.3553467,4.816234112,148.8693695,81.80000305,89.26352692,86.18309784,82.06536865,14.4642086,17.66463852,27.4815197,25.37384605,6178.590332,86.21092987,93.09015656,6.629096508,10.49202824,8.473046303,90.60748291,87.02812195,2.08096242,47.29784393,24.38892555
65.67888641,68.47824097,65.22886658,61.41615295,13.8881588,278.5900879,130.9855652,48.81947327,413.6712952,4.80441761,149.6117706,81.86917114,89.27175903,86.06564331,82.08798981,14.48329544,17.60352898,27.96563148,25.78270721,6178.630371,86.2849884,93.17028809,6.609080315,10.16977882,8.358815193,90.6844101,87.17028809,2.078423738,47.340168,24.68718338
65.78386688,68.40181732,65.19232941,61.52560425,14.12576771,280.1763611,133.1947937,48.66633606,414.0652466,4.821962357,149.903183,81.72140503,89.20068359,85.47122955,82.06517792,14.83962917,18.28489304,28.36275291,25.55357742,6183.959961,86.59347534,93.5538559,6.553735256,10.34235477,8.320768356,91.06756592,87.46081543,2.084354639,47.31548691,24.69141769
65.51315308,68.20000458,65.34613037,61.53243256,14.07915688,279.9571533,132.8191376,49.29889297,414.7443237,4.811178684,149.7524261,81.85466003,89.31919098,86.07698822,82.0714035,14.53339767,17.96399307,27.87789536,25.79684448,6180.161621,86.53843689,93.68197632,6.553714275,10.46423531,8.320897102,91.1985321,87.40958405,2.079814911,47.28538895,24.64398575
65.59203339,68.24404907,65.40328979,61.6157608,14.01911926,278.5679932,132.4154663,49.35866547,412.5067749,4.806261539,148.7104645,81.90875244,89.30317688,86.27149963,82.0302124,14.68969631,17.48160744,27.46930504,25.35310936,6179.644531,86.59936523,93.48977661,6.53668499,10.28794479,8.483530998,90.96884918,87.37953186,2.080711365,47.4420929,24.97262192
65.51531219,68.29404449,65.2407608,61.44962692,13.89401531,278.0132141,131.2270966,48.94113541,412.4181824,4.803814888,148.7756042,81.82933807,89.22021484,86.11608887,82.05574799,14.49214363,18.05506325,27.87586784,25.56388283,6172.706543,86.32398987,93.10162354,6.553683758,10.17823696,8.340512276,90.72037506,87.12248993,2.081430674,47.31741714,24.70947075
65.92131042,68.76158142,64.92654419,61.43844986,14.38278484,279.6919861,135.8946991,48.60072327,413.1678772,4.807029247,148.7268524,81.5,89.22236633,84.50522614,82.18771362,14.87683773,18.89024734,28.77970505,26.03571892,6173.044434,87.17700195,94.18100739,6.564852715,10.25330925,8.314676285,91.6868515,88.06403351,2.080963612,47.27982712,24.64085007
65.55200958,68.13933563,65.24365997,61.48461914,14.05223846,280.3134155,132.5725403,48.79626846,414.8497009,4.801249504,150.1392517,81.75244904,89.2430954,85.63777924,81.95697021,14.28221226,17.74172592,27.974226,25.38533974,6174.313965,86.46066284,93.61022186,6.474776745,10.35942268,8.232212067,91.12023163,87.3835907,2.080365658,47.27210999,24.60642242
65.30983734,67.9353714,65.46980286,61.46022797,13.97294426,280.1202698,131.6187134,49.33156204,414.8917236,4.809390545,150.4079437,81.90110779,89.26499939,86.24608612,81.91820526,14.41199875,17.89603806,27.55992889,25.55853844,6172.930664,86.50502014,93.4053421,6.508971214,10.15326595,8.214795113,90.93500519,87.43820953,2.08301568,47.28388977,24.69115639
65.32285309,67.98091125,65.36283112,61.43583679,13.97367382,278.7460938,131.7470856,49.40631866,412.8901672,4.827394962,149.2241974,81.97902679,89.2078476,86.38091278,81.97943115,14.86947632,18.19530106,27.94091988,25.90712738,6169.755371,86.41274261,93.32696533,6.496208191,10.4880476,8.415151596,90.87949371,87.30098724,2.081449032,47.26963043,24.44161224
65.47620392,68.23894501,65.32377625,61.41144562,13.93609428,277.7427063,131.4355927,49.0891304,412.210022,4.81909132,148.6095123,81.87174225,89.26403809,86.24214935,82.02908325,14.30138969,18.19598961,27.52156258,25.35267448,6172.574219,86.28460693,93.20143127,6.496355534,10.37284374,8.443500519,90.72598267,87.12461853,2.076932192,47.26699448,24.65690804
65.58655548,68.38106537,65.37522888,61.53590393,13.99571609,278.6705017,132.0853882,48.74154282,413.4406128,4.81292963,149.4460297,81.8285675,89.28775787,85.8170929,82.05384064,14.69695282,18.02711678,27.82873344,25.31727791,6174.769531,86.34101105,93.23969269,6.565001488,10.14711761,8.391357422,90.87859344,87.29904175,2.081763268,47.31846237,24.51675224
65.42797852,68.18078613,65.34214783,61.4878273,13.99621201,279.6304932,131.9506378,48.82523346,414.2486572,4.822113514,150.1665192,81.80317688,89.26171112,85.87902832,81.94380951,14.14243221,17.79085922,27.93519974,25.54684067,6173.525391,86.33810425,93.27258301,6.496373177,10.20717335,8.287866592,90.80924988,87.22097778,2.079645395,47.28652954,24.51551628
65.46530151,68.14229584,65.30786133,61.46624374,14.05708599,279.4461365,132.647934,49.16693878,414.2373962,4.81242609,149.7992554,81.8059845,89.27619934,86.02404785,81.94918823,14.46371651,17.85820389,27.75948906,25.77763367,6175.461914,86.59220886,93.56929779,6.502364159,10.34583664,8.431539536,91.0978241,87.43847656,2.077790499,47.28681946,24.2505188
65.46714783,68.19586182,65.3525238,61.44466019,13.93609428,278.4995422,131.5638885,49.14766312,413.1750488,4.805557251,149.2254333,81.91825867,89.22491455,86.26100159,82.0088501,14.56314087,17.94475174,27.77918053,25.66675377,6177.354004,86.27983093,93.24175262,6.564976215,10.23869896,8.373865128,90.78718567,87.1843338,2.080038071,47.26272583,24.39267349
